object_id,sersic_mue,sersic_re,sersic_n,sersic_chisq,sersic_chisq_min,sersic_chisq_max,sersic_chisq_mean,sersic_BIC,sersic_inner_mue,sersic_inner_re,sersic_inner_n,sersic_inner_chisq,sersic_inner_chisq_min,sersic_inner_chisq_max,sersic_inner_chisq_mean,sersic_inner_r_in,sersic_inner_r_out,disc1_broken_flag,disc1_mu0,disc1_h0,disc1_r_break,disc1_h1,disc1_chisq,disc1_chisq_min,disc1_chisq_max,disc1_chisq_mean,disc1_r_in,disc1_r_out,disc1_BIC,disc1_BIC_ratio,disc2_broken_flag,disc2_mu0,disc2_h0,disc2_r_break,disc2_h1,disc2_chisq,disc2_chisq_min,disc2_chisq_max,disc2_chisq_mean,disc2_r_in,disc2_r_out,disc2_BIC,disc2_BIC_ratio,final_mue,final_re,final_n,final_mu0,final_h1,rbreak1,final_h2,rbreak2,final_h3,rbreak3,final_h4,final_ndiscs,final_chisq,final_chisq_min,final_chisq_max,final_chisq_mean,final_BIC,final_BIC_ratio,sb_threshold,rad_cut,final_flag,final_rbreaks1,final_rbreaks2,final_rbreaks3
-650420312473965006,22.35554227628009,1.84069859728106,0.9400594408658772,25.690477843539696,6.590015624366879e-05,2.7013980370046813,0.2648502870468009,-113.27121487460184,23.64746037044292,3.223572736953729,2.147129699548827,1.5436978301419897,8.799503916643368e-07,0.6017608749596505,0.0671172969626952,0.0,0.7451609132620576,0,20.57489733792292,1.1029048751827533,0.0,0.0,20.27382404203116,9.61738929886458e-05,1.1904147289888312,0.2739705951625832,0.7451609132620576,7.091860021298205,-87.20222246415022,1.284573037707844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.072094104732415,3.2235134304467152,2.7262388650104272,20.522645137952896,1.0513576729834146,0,0.0,0,0.0,0,0.0,1,27.687950800938523,9.369893584609547e-06,1.9562021220935693,0.2884161541764429,-96.53994179903415,0.8522901595600415,27.5,6.447145473907459,False,,,
-650420312473965006,22.35554227628009,1.84069859728106,0.9400594408658772,25.690477843539696,6.590015624366879e-05,2.7013980370046813,0.2648502870468009,-113.27121487460184,23.64746037044292,3.223572736953729,2.147129699548827,1.5436978301419897,8.799503916643368e-07,0.6017608749596505,0.0671172969626952,0.0,0.7451609132620576,0,20.57489733792292,1.1029048751827533,0.0,0.0,20.27382404203116,9.61738929886458e-05,1.1904147289888312,0.2739705951625832,0.7451609132620576,7.091860021298205,-87.20222246415022,1.284573037707844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.072094104732415,3.2235134304467152,2.7262388650104272,20.522645137952896,1.0513576729834146,0,0.0,0,0.0,0,0.0,1,27.687950800938523,9.369893584609547e-06,1.9562021220935693,0.2884161541764429,-96.53994179903415,0.8522901595600415,27.5,6.447145473907459,False,,,
-574135779486385649,21.86696589149778,2.0554021926590478,0.888304924862831,55.87998194569095,1.6574024183886424e-07,20.618262383987503,0.5222428219223453,-54.96094242259998,18.814891907229043,0.1595778891194416,7.99999999999984,3.640697908167283,8.199576174511374e-05,0.7864488115027767,0.1654862685530583,0.0,0.6427823495597708,0,19.922216557106985,1.1564534595696976,0.0,0.0,14.135386029535349,1.6172554133801518e-05,0.97780622446555,0.1662986591710041,0.6427823495597708,9.2532687792606,-143.6021437068739,1.082984489936255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.025667091410977,0.1816117522524118,1.4415819967881474,20.367098823771343,1.2840786921344567,0,0.0,0,0.0,0,0.0,1,34.46526032342766,1.1302277373590287e-05,1.2078167469142858,0.3251439653153553,-95.77245033000573,1.7425547326609163,27.5,8.412062526600543,True,,,
-543741481275318133,22.077972727567367,2.248828845987997,0.9567314674152748,63.6982062442251,5.050072053064602e-05,4.727473609396746,0.6066495832783343,-45.07118937891936,21.704010621179084,2.0972999381836472,0.704180420533614,20.38725288261817,5.816548600630742e-05,1.6231344324841492,0.2168856689640231,0.0,7.929175724951026,0,24.91425352005328,4.86812988722182,0.0,0.0,0.1233440986274239,3.201047948271307e-05,0.0390017162002534,0.0112130998752203,7.929175724951026,11.721764044605443,-44.60160753136712,0.8855604163738452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.59178561073892,2.08587841300743,0.5798967767704329,24.947635878192816,4.878192700257754,0,0.0,0,0.0,0,0.0,1,7.688164801792239,4.8138027840453154e-05,1.0596735397317494,0.0739246615556946,-247.66775981674155,5.495034926515173,27.5,10.656149131459497,True,,,
-581771302481318354,21.720861723430147,1.924256281607461,1.620809598701636,18.833943514277163,3.256104416539016e-05,2.2355117544896244,0.159609690798959,-203.3657707422628,24.011669835815542,5.1728879278862845,4.870263668967272,1.161673558764686,3.385288798964408e-05,0.3239556813560421,0.0322687099656857,0.0,0.9439475507398338,0,19.65630667876537,1.0681548912399594,0.0,0.0,0.9314255228230596,2.22684519934212e-05,0.1426568600774253,0.0206983449516235,0.9439475507398338,4.138177349032176,-166.88324413754137,1.181878009288892,0,21.31411288845753,1.8125019154688449,0.0,0.0,2.648115074118484,5.789193098962762e-06,0.6676188791523516,0.0827535960662026,4.138177349032176,11.380353441364491,-72.80893807202638,0.6501094093131234,20.67553579207484,0.6682558539808442,1.6068156945072054,19.843169886737208,1.1711004137010432,0,2.179897939572548,0,0.0,0,0.0,2,5.8283198805963465,1.0896486663292891e-08,0.2969720354171823,0.0498146998341568,-317.59986630688223,1.56171741757562,27.5,10.3457758557859,True,5.196036594095775,,
-635491696463289021,20.80460497458884,4.546846775279377,0.6899064448081923,209.73692777487975,0.00020819041938,9.823480368364066,1.588916119506665,75.14458759421117,19.838090732619268,0.6490865636379876,0.8254494556604526,1.621142237567093,2.365763229527223e-06,0.8286782889706762,0.0648456895026837,0.0,0.7023856284872126,1,19.801702711780624,5.970893375976926,5.399382830018536,1.910579577302576,104.0302646523018,7.097605199405516e-05,7.847187430973123,0.9722454640402036,0.7023856284872126,18.809990239975008,15.679589399918708,0.1404458566459222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64111464151137,7.840841743407359,2.4358387957369287,20.37057844344116,49.94661022151005,0,1.9746989394009804,0,0.0,0,0.0,2,70.07014884116629,1.018168472664856e-05,7.622851917882177,0.5348866323753152,-47.84037855779451,-0.6366443690680382,27.5,17.099991127250007,True,4.738736363175408,,
-577175965500934047,19.29556387767664,2.639760660007713,1.5399066995100184,33.73271041249076,0.00020108183651,4.4667349050738965,0.3152589758176706,-109.49812257197776,20.35685105570548,4.655599135103534,2.4609597283364693,3.8984343809196313,1.7680142268205983e-06,1.238991157664536,0.0735553656777288,0.0,1.862962153351133,0,17.003575012232158,1.3919342642294337,0.0,0.0,2.121162232865907,1.31562103184375e-06,0.263077255545653,0.0558200587596291,1.862962153351133,7.044969932266479,-102.3784636125981,1.1785796844388334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.430880637201405,4.6555991351036505,2.576361421699218,17.428741104562352,1.6380516365358022,0,0.0,0,0.0,0,0.0,1,14.393000275552122,1.906039141659969e-05,0.8638471059885963,0.1345140212668422,-191.2871474975962,1.7469445411893254,27.5,9.311198270207324,True,,,
2668039128633467857,22.39812077340574,1.9050346635835824,1.300290982270955,23.516598536402626,4.297682359933918e-06,3.4240549323821976,0.2305548876117904,-140.0881514507341,23.471680544539574,2.8665344100449834,2.5627721163301613,4.126254534016725,6.952911650622023e-06,0.9734816358745072,0.1146181815004646,0.0,0.791212427117065,0,20.49788747973749,1.1235873909755465,0.0,0.0,9.755530699666975,2.7181075323252843e-05,0.7469345591970272,0.1478110712070753,0.791212427117065,6.306375702098969,-117.80083471121368,1.188167134127916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.341070778568884,2.8665344014896763,4.726812057786661,20.30471667089181,0.9966725500735684,0,0.0,0,0.0,0,0.0,1,21.37245488937257,5.342566701607128e-07,1.4188726444366129,0.2116084642512135,-133.77917285548543,0.9549642240980858,27.5,5.733068820089971,False,,,
2671740391650135286,22.534853715693977,2.403973764548606,0.9205893358520144,42.77944566588338,9.215692663331065e-10,4.886772201940547,0.3889040515080307,-87.9212336592022,24.680486600694405,4.335890494577657,4.609160820053278,3.2852738516079163,0.000458545007663,0.8888958639196591,0.1026648078627473,0.0,0.8905165573017308,1,21.31263013895132,2.411179956873766,2.5491743717843893,1.260360693854676,5.481263316734435,3.4441450122961045e-06,1.1539197547623763,0.0702726066248004,0.8905165573017308,9.538959088070849,-189.6922758569337,2.0869226311353644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84629271268604,4.335890494577649,5.254624767065135,21.21068132963794,2.158494352093933,0,1.2997312398290155,0,0.0,0,0.0,2,7.347242406915017,1.2876470648954964e-05,1.3919317117935348,0.0674058936414221,-261.13605243718723,2.9701136070200675,27.5,8.671780989155316,True,2.5023092016707995,,
-610479802485650054,21.19784900531846,1.9691881285687705,1.0863965308758463,60.39334276655167,0.000224813453905,3.455717941074471,0.5251595023178406,-64.9350018947678,23.084567527866447,5.328074565729745,2.7321719949198804,3.0564699652970324,5.006213619727522e-07,0.6692357863800036,0.0783710247512059,0.0,1.094293923071673,0,19.05324334402221,1.073544212733118,0.0,0.0,13.618562300222472,3.070542234969522e-07,1.6535917455843356,0.2232551196757782,1.094293923071673,8.664424402398563,-83.24410001927458,1.1674798206729446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37548046734293,5.328074308678316,3.201146484901127,19.561491912424565,1.2928595994863363,0,0.0,0,0.0,0,0.0,1,61.84022142043049,0.0001174527212916,2.025274658191145,0.5424580826353551,-46.04647660664648,0.709116428167175,27.5,10.656149131459491,False,,,
